날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적
2023-09-13,NC,3,119,64,53,2,0.547,6.0,7승0무3패,1패,32-1-25,32-1-28
2023-09-14,NC,3,119,64,53,2,0.547,6.0,7승0무3패,1패,32-1-25,32-1-28
2023-09-15,NC,3,120,65,53,2,0.551,6.0,8승0무2패,1승,33-1-25,32-1-28
2023-09-16,NC,3,120,65,53,2,0.551,6.5,8승0무2패,1승,33-1-25,32-1-28
2023-09-17,NC,3,120,65,53,2,0.551,7.5,8승0무2패,1승,33-1-25,32-1-28
2023-09-18,NC,3,120,65,53,2,0.551,7.5,8승0무2패,1승,33-1-25,32-1-28
2023-09-19,NC,3,121,66,53,2,0.555,7.5,8승0무2패,2승,33-1-25,33-1-28
2023-09-21,NC,3,122,66,54,2,0.55,8.5,7승0무3패,1패,33-1-25,33-1-29
2023-09-22,NC,3,123,67,54,2,0.554,7.5,7승0무3패,1승,33-1-25,34-1-29
2023-09-23,NC,3,124,67,55,2,0.549,8.5,6승0무4패,1패,33-1-26,34-1-29
2023-09-24,NC,3,125,68,55,2,0.553,8.5,7승0무3패,1승,34-1-26,34-1-29
2023-09-26,NC,3,126,68,56,2,0.548,9.0,6승0무4패,1패,34-1-27,34-1-29
2023-09-27,NC,3,128,69,57,2,0.548,10.0,5승0무5패,1패,35-1-28,34-1-29
2023-09-28,NC,3,129,70,57,2,0.551,9.0,6승0무4패,1승,36-1-28,34-1-29
2023-09-29,NC,3,129,70,57,2,0.551,8.5,6승0무4패,1승,36-1-28,34-1-29
2023-09-30,NC,3,130,70,58,2,0.547,8.5,5승0무5패,1패,36-1-28,34-1-30
2023-10-01,NC,3,131,70,59,2,0.543,9.5,4승0무6패,2패,36-1-28,34-1-31
2023-10-02,NC,3,132,70,60,2,0.538,10.5,4승0무6패,3패,36-1-28,34-1-32
2023-10-03,NC,3,133,70,61,2,0.534,11.0,3승0무7패,4패,36-1-28,34-1-33
2023-10-04,NC,3,134,70,62,2,0.53,12.0,3승0무7패,5패,36-1-28,34-1-34
2023-10-05,NC,4,135,70,63,2,0.526,13.0,2승0무8패,6패,36-1-28,34-1-35
2023-10-06,NC,5,135,70,63,2,0.526,12.5,2승0무8패,6패,36-1-28,34-1-35
2023-10-07,NC,3,136,71,63,2,0.53,11.5,3승0무7패,1승,37-1-28,34-1-35
2023-10-08,NC,5,137,71,64,2,0.526,12.0,2승0무8패,1패,37-1-29,34-1-35
2023-10-09,NC,4,138,72,64,2,0.529,11.0,3승0무7패,1승,38-1-29,34-1-35
2023-10-10,NC,3,139,73,64,2,0.533,11.0,3승0무7패,2승,39-1-29,34-1-35
2023-10-11,NC,3,139,73,64,2,0.533,11.0,3승0무7패,2승,39-1-29,34-1-35
2023-10-12,NC,4,140,73,65,2,0.529,11.5,3승0무7패,1패,39-1-29,34-1-36
2023-10-13,NC,4,141,74,65,2,0.532,10.5,4승0무6패,1승,40-1-29,34-1-36
2023-10-14,NC,3,141,74,65,2,0.532,10.0,4승0무6패,1승,40-1-29,34-1-36
2023-10-15,NC,3,142,75,65,2,0.536,10.0,5승0무5패,2승,41-1-29,34-1-36
2023-10-16,NC,4,143,75,66,2,0.532,10.5,5승0무5패,1패,41-1-29,34-1-37
2023-10-17,NC,4,144,75,67,2,0.528,11.0,5승0무5패,2패,41-1-29,34-1-38
2024-03-23,NC,1,1,1,0,0,1.0,0.0,1승0무0패,1승,1-0-0,0-0-0
2024-03-24,NC,4,2,1,1,0,0.5,1.0,1승0무1패,1패,1-0-1,0-0-0
2024-03-26,NC,2,3,2,1,0,0.667,0.5,2승0무1패,1승,2-0-1,0-0-0
2024-03-27,NC,2,4,3,1,0,0.75,0.5,3승0무1패,2승,3-0-1,0-0-0
2024-03-28,NC,3,4,3,1,0,0.75,0.5,3승0무1패,2승,3-0-1,0-0-0
2024-03-29,NC,4,5,3,2,0,0.6,1.5,3승0무2패,1패,3-0-1,0-0-1
2024-03-30,NC,3,6,4,2,0,0.667,1.5,4승0무2패,1승,3-0-1,1-0-1
2024-03-31,NC,3,7,5,2,0,0.714,1.5,5승0무2패,2승,3-0-1,2-0-1
2024-04-02,NC,2,8,6,2,0,0.75,0.5,6승0무2패,3승,3-0-1,3-0-1
2024-04-03,NC,4,9,6,3,0,0.667,1.0,6승0무3패,1패,3-0-1,3-0-2
2024-04-04,NC,4,10,6,4,0,0.6,2.0,6승0무4패,2패,3-0-1,3-0-3
2024-04-05,NC,4,11,7,4,0,0.636,1.5,6승0무4패,1승,4-0-1,3-0-3
2024-04-06,NC,2,12,8,4,0,0.667,0.5,7승0무3패,2승,5-0-1,3-0-3
2024-04-07,NC,1,13,9,4,0,0.692,0.0,7승0무3패,3승,6-0-1,3-0-3
2024-04-09,NC,2,14,9,5,0,0.643,0.5,6승0무4패,1패,6-0-2,3-0-3
2024-04-10,NC,2,15,10,5,0,0.667,0.5,7승0무3패,1승,7-0-2,3-0-3
2024-04-11,NC,2,16,11,5,0,0.688,0.5,7승0무3패,2승,8-0-2,3-0-3
2024-04-12,NC,2,17,12,5,0,0.706,0.5,7승0무3패,3승,8-0-2,4-0-3
2024-04-13,NC,2,18,13,5,0,0.722,0.5,7승0무3패,4승,8-0-2,5-0-3
2024-04-14,NC,2,19,13,6,0,0.684,1.5,7승0무3패,1패,8-0-2,5-0-4
2024-04-16,NC,3,20,13,7,0,0.65,1.5,7승0무3패,2패,8-0-3,5-0-4
2024-04-17,NC,2,21,14,7,0,0.667,1.5,7승0무3패,1승,9-0-3,5-0-4
2024-04-18,NC,2,21,14,7,0,0.667,1.0,7승0무3패,1승,9-0-3,5-0-4
2024-04-19,NC,2,22,14,8,0,0.636,2.0,6승0무4패,1패,9-0-3,5-0-5
2024-04-20,NC,2,23,14,9,0,0.609,3.0,5승0무5패,2패,9-0-3,5-0-6
2024-04-21,NC,2,24,15,9,0,0.625,2.0,6승0무4패,1승,9-0-3,6-0-6
2024-04-23,NC,2,25,15,10,0,0.6,3.0,5승0무5패,1패,9-0-3,6-0-7
2024-04-24,NC,2,26,16,10,0,0.615,3.0,5승0무5패,1승,9-0-3,7-0-7
2024-04-25,NC,2,27,16,11,0,0.593,4.0,4승0무6패,1패,9-0-3,7-0-8
2024-04-26,NC,2,28,17,11,0,0.607,3.0,4승0무6패,1승,10-0-3,7-0-8
2024-04-27,NC,2,29,18,11,0,0.621,2.0,5승0무5패,2승,11-0-3,7-0-8
2024-04-28,NC,2,30,19,11,0,0.633,2.0,6승0무4패,3승,12-0-3,7-0-8
2024-04-30,NC,2,31,20,11,0,0.645,1.0,6승0무4패,4승,13-0-3,7-0-8
2024-05-01,NC,2,32,20,12,0,0.625,2.0,6승0무4패,1패,13-0-4,7-0-8
2024-05-02,NC,2,33,20,13,0,0.606,2.0,6승0무4패,2패,13-0-5,7-0-8
2024-05-03,NC,2,34,21,13,0,0.618,1.0,6승0무4패,1승,13-0-5,8-0-8
2024-05-04,NC,2,35,22,13,0,0.629,1.0,7승0무3패,2승,13-0-5,9-0-8
2024-05-07,NC,2,35,22,13,0,0.629,1.0,7승0무3패,2승,13-0-5,9-0-8
2024-05-08,NC,2,36,22,14,0,0.611,2.0,6승0무4패,1패,13-0-5,9-0-9
2024-05-09,NC,2,37,22,15,0,0.595,2.0,6승0무4패,2패,13-0-5,9-0-10
2024-05-10,NC,2,38,23,15,0,0.605,1.0,6승0무4패,1승,14-0-5,9-0-10
2024-05-11,NC,2,39,23,16,0,0.59,1.5,5승0무5패,1패,14-0-6,9-0-10
2024-05-12,NC,2,40,23,17,0,0.575,2.0,4승0무6패,2패,14-0-7,9-0-10
2024-05-14,NC,2,41,23,17,1,0.575,1.5,3승1무6패,2패,14-0-7,9-1-10
2024-05-15,NC,2,42,24,17,1,0.585,1.5,4승1무5패,1승,14-0-7,10-1-10
2024-05-16,NC,2,43,25,17,1,0.595,1.0,5승1무4패,2승,14-0-7,11-1-10
2024-05-17,NC,2,44,25,18,1,0.581,2.0,4승1무5패,1패,14-0-8,11-1-10
2024-05-18,NC,3,45,25,19,1,0.568,3.0,3승1무6패,2패,14-0-9,11-1-10
2024-05-19,NC,3,46,25,20,1,0.556,4.0,3승1무6패,3패,14-0-10,11-1-10
2024-05-21,NC,2,47,26,20,1,0.565,3.0,4승1무5패,1승,14-0-10,12-1-10
2024-05-22,NC,2,48,27,20,1,0.574,2.0,4승1무5패,2승,14-0-10,13-1-10
2024-05-23,NC,3,49,27,21,1,0.563,2.0,4승1무5패,1패,14-0-10,13-1-11
2024-05-24,NC,4,50,27,22,1,0.551,2.0,4승1무5패,2패,14-0-10,13-1-12
2024-05-25,NC,5,51,27,23,1,0.54,3.0,4승0무6패,3패,14-0-10,13-1-13
2024-05-26,NC,5,52,27,24,1,0.529,4.0,3승0무7패,4패,14-0-10,13-1-14
2024-05-28,NC,5,53,27,25,1,0.519,5.0,2승0무8패,5패,14-0-11,13-1-14
2024-05-29,NC,5,54,27,26,1,0.509,6.0,2승0무8패,6패,14-0-12,13-1-14
2024-05-30,NC,5,55,27,27,1,0.5,7.0,2승0무8패,7패,14-0-13,13-1-14
2024-05-31,NC,5,56,27,28,1,0.491,7.0,2승0무8패,8패,14-0-13,13-1-15
2024-06-01,NC,5,57,28,28,1,0.5,7.0,2승0무8패,1승,14-0-13,14-1-15
2024-06-02,NC,6,58,28,29,1,0.491,7.0,1승0무9패,1패,14-0-13,14-1-16
2024-06-04,NC,6,59,28,30,1,0.483,7.0,1승0무9패,2패,14-0-14,14-1-16
