날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적
2023-09-19,키움,10,133,52,78,3,0.4,27.0,2승0무8패,1승,29-2-35,23-1-43
2023-09-21,키움,10,134,53,78,3,0.405,27.0,2승0무8패,2승,30-2-35,23-1-43
2023-09-22,키움,10,135,54,78,3,0.409,26.0,3승0무7패,3승,30-2-35,24-1-43
2023-09-23,키움,10,135,54,78,3,0.409,26.5,3승0무7패,3승,30-2-35,24-1-43
2023-09-24,키움,10,135,54,78,3,0.409,27.0,3승0무7패,3승,30-2-35,24-1-43
2023-09-26,키움,10,135,54,78,3,0.409,27.0,3승0무7패,3승,30-2-35,24-1-43
2023-09-27,키움,10,135,54,78,3,0.409,28.0,3승0무7패,3승,30-2-35,24-1-43
2023-09-28,키움,10,136,55,78,3,0.414,27.0,4승0무6패,4승,31-2-35,24-1-43
2023-09-29,키움,10,137,55,79,3,0.41,27.0,4승0무6패,1패,31-2-36,24-1-43
2023-09-30,키움,10,137,55,79,3,0.41,26.5,4승0무6패,1패,31-2-36,24-1-43
2023-10-01,키움,10,138,55,80,3,0.407,27.5,4승0무6패,2패,31-2-36,24-1-44
2023-10-02,키움,10,139,55,81,3,0.404,28.5,4승0무6패,3패,31-2-36,24-1-45
2023-10-03,키움,10,140,56,81,3,0.409,28.0,5승0무5패,1승,31-2-36,25-1-45
2023-10-04,키움,10,140,56,81,3,0.409,28.5,5승0무5패,1승,31-2-36,25-1-45
2023-10-05,키움,10,140,56,81,3,0.409,29.0,5승0무5패,1승,31-2-36,25-1-45
2023-10-06,키움,10,140,56,81,3,0.409,28.5,5승0무5패,1승,31-2-36,25-1-45
2023-10-07,키움,10,141,57,81,3,0.413,27.5,6승0무4패,2승,32-2-36,25-1-45
2023-10-08,키움,10,141,57,81,3,0.413,27.5,6승0무4패,2승,32-2-36,25-1-45
2023-10-09,키움,10,141,57,81,3,0.413,27.0,6승0무4패,2승,32-2-36,25-1-45
2023-10-10,키움,9,142,58,81,3,0.417,27.0,7승0무3패,3승,33-2-36,25-1-45
2023-10-11,키움,10,143,58,82,3,0.414,27.5,6승0무4패,1패,33-2-36,25-1-46
2023-10-12,키움,10,143,58,82,3,0.414,27.5,6승0무4패,1패,33-2-36,25-1-46
2023-10-13,키움,10,144,58,83,3,0.411,27.5,5승0무5패,2패,33-2-36,25-1-47
2023-10-14,키움,10,144,58,83,3,0.411,27.0,5승0무5패,2패,33-2-36,25-1-47
2023-10-15,키움,10,144,58,83,3,0.411,27.5,5승0무5패,2패,33-2-36,25-1-47
2023-10-16,키움,10,144,58,83,3,0.411,27.5,5승0무5패,2패,33-2-36,25-1-47
2023-10-17,키움,10,144,58,83,3,0.411,27.5,5승0무5패,2패,33-2-36,25-1-47
2024-03-23,키움,6,1,0,1,0,0.0,1.0,0승0무1패,1패,0-0-0,0-0-1
2024-03-24,키움,8,1,0,1,0,0.0,1.5,0승0무1패,1패,0-0-0,0-0-1
2024-03-26,키움,8,2,0,2,0,0.0,2.0,0승0무2패,2패,0-0-0,0-0-2
2024-03-27,키움,8,3,0,3,0,0.0,3.0,0승0무3패,3패,0-0-0,0-0-3
2024-03-28,키움,9,3,0,3,0,0.0,3.0,0승0무3패,3패,0-0-0,0-0-3
2024-03-29,키움,10,4,0,4,0,0.0,4.0,0승0무4패,4패,0-0-1,0-0-3
2024-03-30,키움,8,5,1,4,0,0.2,4.0,1승0무4패,1승,1-0-1,0-0-3
2024-03-31,키움,7,6,2,4,0,0.333,4.0,2승0무4패,2승,2-0-1,0-0-3
2024-04-02,키움,7,7,3,4,0,0.429,3.0,3승0무4패,3승,2-0-1,1-0-3
2024-04-03,키움,6,7,3,4,0,0.429,3.0,3승0무4패,3승,2-0-1,1-0-3
2024-04-04,키움,6,8,4,4,0,0.5,3.0,4승0무4패,4승,2-0-1,2-0-3
2024-04-05,키움,5,9,5,4,0,0.556,2.5,5승0무4패,5승,3-0-1,2-0-3
2024-04-06,키움,5,10,6,4,0,0.6,1.5,6승0무4패,6승,4-0-1,2-0-3
2024-04-07,키움,3,11,7,4,0,0.636,1.0,7승0무3패,7승,5-0-1,2-0-3
2024-04-09,키움,4,12,7,5,0,0.583,1.5,7승0무3패,1패,5-0-1,2-0-4
2024-04-10,키움,4,13,7,6,0,0.538,2.5,7승0무3패,2패,5-0-1,2-0-5
2024-04-11,키움,4,14,8,6,0,0.571,2.5,8승0무2패,1승,5-0-1,3-0-5
2024-04-12,키움,3,15,9,6,0,0.6,2.5,8승0무2패,2승,6-0-1,3-0-5
2024-04-13,키움,3,16,10,6,0,0.625,2.5,8승0무2패,3승,7-0-1,3-0-5
2024-04-14,키움,3,17,11,6,0,0.647,2.5,8승0무2패,4승,8-0-1,3-0-5
2024-04-16,키움,2,18,12,6,0,0.667,1.5,8승0무2패,5승,9-0-1,3-0-5
2024-04-17,키움,3,19,12,7,0,0.632,2.5,7승0무3패,1패,9-0-2,3-0-5
2024-04-18,키움,4,20,12,8,0,0.6,2.5,6승0무4패,2패,9-0-3,3-0-5
2024-04-19,키움,4,21,12,9,0,0.571,3.5,5승0무5패,3패,9-0-3,3-0-6
2024-04-20,키움,4,21,12,9,0,0.571,4.0,5승0무5패,3패,9-0-3,3-0-6
2024-04-21,키움,3,23,13,10,0,0.565,3.5,6승0무4패,1패,9-0-3,4-0-7
2024-04-23,키움,5,24,13,11,0,0.542,4.5,5승0무5패,2패,9-0-4,4-0-7
2024-04-24,키움,5,25,13,12,0,0.52,5.5,4승0무6패,3패,9-0-5,4-0-7
2024-04-25,키움,6,26,13,13,0,0.5,6.5,3승0무7패,4패,9-0-6,4-0-7
2024-04-26,키움,6,27,13,14,0,0.481,6.5,2승0무8패,5패,9-0-7,4-0-7
2024-04-27,키움,6,28,13,15,0,0.464,6.5,1승0무9패,6패,9-0-8,4-0-7
2024-04-28,키움,7,29,13,16,0,0.448,7.5,1승0무9패,7패,9-0-9,4-0-7
2024-04-30,키움,7,30,14,16,0,0.467,6.5,2승0무8패,1승,9-0-9,5-0-7
2024-05-01,키움,6,31,15,16,0,0.484,6.5,3승0무7패,2승,9-0-9,6-0-7
2024-05-02,키움,6,32,15,17,0,0.469,6.5,2승0무8패,1패,9-0-9,6-0-8
2024-05-03,키움,7,33,15,18,0,0.455,6.5,2승0무8패,2패,9-0-9,6-0-9
2024-05-04,키움,7,34,15,19,0,0.441,7.5,2승0무8패,3패,9-0-9,6-0-10
2024-05-07,키움,7,35,15,20,0,0.429,8.0,2승0무8패,4패,9-0-10,6-0-10
2024-05-08,키움,8,36,15,21,0,0.417,9.0,2승0무8패,5패,9-0-11,6-0-10
2024-05-09,키움,8,37,15,22,0,0.405,9.0,2승0무8패,6패,9-0-12,6-0-10
2024-05-10,키움,8,38,15,23,0,0.395,9.0,2승0무8패,7패,9-0-12,6-0-11
2024-05-11,키움,8,39,16,23,0,0.41,8.5,3승0무7패,1승,9-0-12,7-0-11
2024-05-12,키움,8,40,16,24,0,0.4,9.0,2승0무8패,1패,9-0-12,7-0-12
2024-05-14,키움,8,41,17,24,0,0.415,8.0,2승0무8패,1승,9-0-12,8-0-12
2024-05-15,키움,8,41,17,24,0,0.415,8.5,2승0무8패,1승,9-0-12,8-0-12
2024-05-16,키움,7,42,18,24,0,0.429,8.0,3승0무7패,2승,9-0-12,9-0-12
2024-05-17,키움,7,43,18,25,0,0.419,9.0,3승0무7패,1패,9-0-13,9-0-12
2024-05-18,키움,7,44,18,26,0,0.409,10.0,3승0무7패,2패,9-0-14,9-0-12
2024-05-19,키움,7,45,19,26,0,0.422,10.0,4승0무6패,1승,10-0-14,9-0-12
2024-05-21,키움,8,46,19,27,0,0.413,10.0,4승0무6패,1패,10-0-15,9-0-12
2024-05-22,키움,8,47,19,28,0,0.404,10.0,4승0무6패,2패,10-0-16,9-0-12
2024-05-23,키움,8,48,20,28,0,0.417,9.0,5승0무5패,1승,11-0-16,9-0-12
2024-05-24,키움,8,49,20,29,0,0.408,9.0,4승0무6패,1패,11-0-16,9-0-13
2024-05-25,키움,10,50,20,30,0,0.4,10.0,4승0무6패,2패,11-0-16,9-0-14
2024-05-26,키움,10,50,20,30,0,0.4,10.5,4승0무6패,2패,11-0-16,9-0-14
2024-05-28,키움,9,51,21,30,0,0.412,10.5,4승0무6패,1승,11-0-16,10-0-14
2024-05-29,키움,9,52,22,30,0,0.423,10.5,4승0무6패,2승,11-0-16,11-0-14
2024-05-30,키움,9,53,22,31,0,0.415,11.5,4승0무6패,1패,11-0-16,11-0-15
2024-05-31,키움,9,54,22,32,0,0.407,11.5,4승0무6패,2패,11-0-17,11-0-15
2024-06-01,키움,9,55,22,33,0,0.4,12.5,3승0무7패,3패,11-0-18,11-0-15
2024-06-02,키움,10,56,22,34,0,0.393,12.5,3승0무7패,4패,11-0-19,11-0-15
2024-06-04,키움,10,57,23,34,0,0.404,11.5,4승0무6패,1승,11-0-19,12-0-15
