날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적
2024-04-17,LG,5,22,11,10,1,0.524,4.5,5승0무5패,2승,9-1-3,2-0-7
2024-04-18,LG,6,23,11,11,1,0.5,4.5,4승0무6패,1패,9-1-4,2-0-7
2024-04-19,LG,5,24,12,11,1,0.522,4.5,4승0무6패,1승,9-1-4,3-0-7
2024-04-20,LG,5,24,12,11,1,0.522,5.0,4승0무6패,1승,9-1-4,3-0-7
2024-04-21,LG,5,26,13,11,2,0.542,4.0,5승1무4패,2승,9-1-4,4-1-7
2024-04-23,LG,6,27,13,12,2,0.52,5.0,5승1무4패,1패,9-1-4,4-1-8
2024-04-24,LG,6,28,13,13,2,0.5,6.0,4승1무5패,2패,9-1-4,4-1-9
2024-04-25,LG,5,29,14,13,2,0.519,6.0,5승1무4패,1승,9-1-4,5-1-9
2024-04-26,LG,5,30,15,13,2,0.536,5.0,6승1무3패,2승,10-1-4,5-1-9
2024-04-27,LG,4,31,16,13,2,0.552,4.0,6승1무3패,3승,11-1-4,5-1-9
2024-04-28,LG,5,32,16,14,2,0.533,5.0,5승1무4패,1패,11-1-5,5-1-9
2024-04-30,LG,5,33,16,15,2,0.516,5.0,5승1무4패,2패,11-1-5,5-1-10
2024-05-01,LG,5,34,17,15,2,0.531,5.0,5승1무4패,1승,11-1-5,6-1-10
2024-05-02,LG,5,35,18,15,2,0.545,4.0,5승1무4패,2승,11-1-5,7-1-10
2024-05-03,LG,5,36,18,16,2,0.529,4.0,5승0무5패,1패,11-1-6,7-1-10
2024-05-04,LG,5,37,18,17,2,0.514,5.0,5승0무5패,2패,11-1-7,7-1-10
2024-05-07,LG,5,38,18,18,2,0.5,5.5,5승0무5패,3패,11-1-8,7-1-10
2024-05-08,LG,5,39,19,18,2,0.514,5.5,5승0무5패,1승,12-1-8,7-1-10
2024-05-09,LG,4,40,20,18,2,0.526,4.5,5승0무5패,2승,13-1-8,7-1-10
2024-05-10,LG,4,41,21,18,2,0.538,3.5,5승0무5패,3승,13-1-8,8-1-10
2024-05-11,LG,4,42,22,18,2,0.55,3.0,6승0무4패,4승,13-1-8,9-1-10
2024-05-12,LG,4,43,23,18,2,0.561,2.5,7승0무3패,5승,13-1-8,10-1-10
2024-05-14,LG,5,44,23,19,2,0.548,2.5,6승0무4패,1패,13-1-9,10-1-10
2024-05-15,LG,5,44,23,19,2,0.548,3.0,6승0무4패,1패,13-1-9,10-1-10
2024-05-16,LG,5,45,23,20,2,0.535,3.5,5승0무5패,2패,13-1-10,10-1-10
2024-05-17,LG,4,46,24,20,2,0.545,3.5,6승0무4패,1승,13-1-10,11-1-10
2024-05-18,LG,4,47,25,20,2,0.556,3.5,7승0무3패,2승,13-1-10,12-1-10
2024-05-19,LG,5,48,25,21,2,0.543,4.5,7승0무3패,1패,13-1-10,12-1-11
2024-05-21,LG,5,49,25,22,2,0.532,4.5,6승0무4패,2패,13-1-10,12-1-12
2024-05-22,LG,5,50,25,23,2,0.521,4.5,5승0무5패,3패,13-1-10,12-1-13
2024-05-23,LG,5,51,26,23,2,0.531,3.5,5승0무5패,1승,13-1-10,13-1-13
2024-05-24,LG,5,52,27,23,2,0.54,2.5,5승0무5패,2승,14-1-10,13-1-13
2024-05-25,LG,4,53,28,23,2,0.549,2.5,5승0무5패,3승,15-1-10,13-1-13
2024-05-26,LG,3,54,29,23,2,0.558,2.5,6승0무4패,4승,16-1-10,13-1-13
2024-05-28,LG,2,55,30,23,2,0.566,2.5,7승0무3패,5승,16-1-10,14-1-13
2024-05-29,LG,2,56,31,23,2,0.574,2.5,7승0무3패,6승,16-1-10,15-1-13
2024-05-30,LG,3,57,31,24,2,0.564,3.5,6승0무4패,1패,16-1-10,15-1-14
2024-05-31,LG,2,58,32,24,2,0.571,2.5,7승0무3패,1승,16-1-10,16-1-14
2024-06-01,LG,2,59,33,24,2,0.579,2.5,8승0무2패,2승,16-1-10,17-1-14
2024-06-02,LG,2,60,34,24,2,0.586,1.5,9승0무1패,3승,16-1-10,18-1-14
2024-06-04,LG,2,61,34,25,2,0.576,1.5,8승0무2패,1패,16-1-11,18-1-14
