날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적
2023-09-16,삼성,9,124,53,70,1,0.431,21.0,4승0무6패,1패,29-0-35,24-1-35
2023-09-17,삼성,9,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
2023-09-18,삼성,9,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
2023-09-19,삼성,9,126,53,72,1,0.424,23.5,3승0무7패,3패,29-0-36,24-1-36
2023-09-21,삼성,9,127,53,73,1,0.421,24.5,3승0무7패,4패,29-0-37,24-1-36
2023-09-22,삼성,9,128,53,74,1,0.417,24.5,3승0무7패,5패,29-0-38,24-1-36
2023-09-23,삼성,9,128,53,74,1,0.417,25.0,3승0무7패,5패,29-0-38,24-1-36
2023-09-24,삼성,9,128,53,74,1,0.417,25.5,3승0무7패,5패,29-0-38,24-1-36
2023-09-26,삼성,9,128,53,74,1,0.417,25.5,3승0무7패,5패,29-0-38,24-1-36
2023-09-27,삼성,9,130,54,75,1,0.419,26.5,3승0무7패,1패,29-0-38,25-1-37
2023-09-28,삼성,9,131,55,75,1,0.423,25.5,4승0무6패,1승,29-0-38,26-1-37
2023-09-29,삼성,8,131,55,75,1,0.423,25.0,4승0무6패,1승,29-0-38,26-1-37
2023-09-30,삼성,8,132,56,75,1,0.427,24.0,4승0무6패,2승,30-0-38,26-1-37
2023-10-01,삼성,9,133,56,76,1,0.424,25.0,3승0무7패,1패,30-0-38,26-1-38
2023-10-02,삼성,8,135,58,76,1,0.433,24.5,5승0무5패,2승,30-0-38,28-1-38
2023-10-03,삼성,9,136,58,77,1,0.43,25.0,5승0무5패,1패,30-0-38,28-1-39
2023-10-04,삼성,9,137,58,78,1,0.426,26.0,5승0무5패,2패,30-0-39,28-1-39
2023-10-05,삼성,9,138,59,78,1,0.431,26.0,6승0무4패,1승,31-0-39,28-1-39
2023-10-06,삼성,8,139,60,78,1,0.435,25.0,6승0무4패,2승,31-0-39,29-1-39
2023-10-07,삼성,8,139,60,78,1,0.435,24.5,6승0무4패,2승,31-0-39,29-1-39
2023-10-08,삼성,8,140,60,79,1,0.432,25.0,6승0무4패,1패,31-0-39,29-1-40
2023-10-09,삼성,8,141,60,80,1,0.429,25.0,5승0무5패,2패,31-0-39,29-1-41
2023-10-10,삼성,8,142,60,81,1,0.426,26.0,4승0무6패,3패,31-0-39,29-1-42
2023-10-11,삼성,8,142,60,81,1,0.426,26.0,4승0무6패,3패,31-0-39,29-1-42
2023-10-12,삼성,8,142,60,81,1,0.426,26.0,4승0무6패,3패,31-0-39,29-1-42
2023-10-13,삼성,8,142,60,81,1,0.426,25.5,4승0무6패,3패,31-0-39,29-1-42
2023-10-14,삼성,8,143,61,81,1,0.43,24.5,5승0무5패,1승,32-0-39,29-1-42
2023-10-15,삼성,8,144,61,82,1,0.427,25.5,4승0무6패,1패,32-0-39,29-1-43
2023-10-16,삼성,8,144,61,82,1,0.427,25.5,4승0무6패,1패,32-0-39,29-1-43
2023-10-17,삼성,8,144,61,82,1,0.427,25.5,4승0무6패,1패,32-0-39,29-1-43
2024-03-23,삼성,1,1,1,0,0,1.0,0.0,1승0무0패,1승,0-0-0,1-0-0
2024-03-24,삼성,1,2,2,0,0,1.0,0.0,2승0무0패,2승,0-0-0,2-0-0
2024-03-26,삼성,2,3,2,1,0,0.667,0.5,2승0무1패,1패,0-0-0,2-0-1
2024-03-27,삼성,5,4,2,1,1,0.667,1.0,2승1무1패,1패,0-0-0,2-1-1
2024-03-28,삼성,6,5,2,2,1,0.5,1.5,2승1무2패,2패,0-0-0,2-1-2
2024-03-29,삼성,7,6,2,3,1,0.4,2.5,2승1무3패,3패,0-0-1,2-1-2
2024-03-30,삼성,7,7,2,4,1,0.333,3.5,2승1무4패,4패,0-0-2,2-1-2
2024-03-31,삼성,8,8,2,5,1,0.286,4.5,2승1무5패,5패,0-0-3,2-1-2
2024-04-02,삼성,8,9,2,6,1,0.25,4.5,2승1무6패,6패,0-0-4,2-1-2
2024-04-03,삼성,8,9,2,6,1,0.25,4.5,2승1무6패,6패,0-0-4,2-1-2
2024-04-04,삼성,8,10,2,7,1,0.222,5.5,2승1무7패,7패,0-0-5,2-1-2
2024-04-05,삼성,9,11,2,8,1,0.2,6.0,1승1무8패,8패,0-0-5,2-1-3
2024-04-06,삼성,8,12,3,8,1,0.273,5.0,1승1무8패,1승,0-0-5,3-1-3
2024-04-07,삼성,8,13,4,8,1,0.333,4.5,2승1무7패,2승,0-0-5,4-1-3
2024-04-09,삼성,8,14,5,8,1,0.385,4.0,3승0무7패,3승,0-0-5,5-1-3
2024-04-10,삼성,8,15,6,8,1,0.429,4.0,4승0무6패,4승,0-0-5,6-1-3
2024-04-11,삼성,7,16,7,8,1,0.467,4.0,5승0무5패,5승,0-0-5,7-1-3
2024-04-12,삼성,7,17,7,9,1,0.438,5.0,5승0무5패,1패,0-0-6,7-1-3
2024-04-13,삼성,8,18,7,10,1,0.412,6.0,5승0무5패,2패,0-0-7,7-1-3
2024-04-14,삼성,8,19,8,10,1,0.444,6.0,6승0무4패,1승,1-0-7,7-1-3
2024-04-16,삼성,7,20,9,10,1,0.474,5.0,7승0무3패,2승,2-0-7,7-1-3
2024-04-17,삼성,6,21,10,10,1,0.5,5.0,8승0무2패,3승,3-0-7,7-1-3
2024-04-18,삼성,5,22,11,10,1,0.524,4.0,8승0무2패,4승,4-0-7,7-1-3
2024-04-19,삼성,6,23,11,11,1,0.5,5.0,7승0무3패,1패,4-0-7,7-1-4
2024-04-20,삼성,5,24,12,11,1,0.522,5.0,7승0무3패,1승,4-0-7,8-1-4
2024-04-21,삼성,5,25,13,11,1,0.542,4.0,7승0무3패,2승,4-0-7,9-1-4
2024-04-23,삼성,3,26,14,11,1,0.56,4.0,7승0무3패,3승,5-0-7,9-1-4
2024-04-24,삼성,3,27,15,11,1,0.577,4.0,8승0무2패,4승,6-0-7,9-1-4
2024-04-25,삼성,3,28,15,12,1,0.556,5.0,8승0무2패,1패,6-0-8,9-1-4
2024-04-26,삼성,3,29,16,12,1,0.571,4.0,8승0무2패,1승,6-0-8,10-1-4
2024-04-27,삼성,3,30,17,12,1,0.586,3.0,8승0무2패,2승,6-0-8,11-1-4
2024-04-28,삼성,3,31,18,12,1,0.6,3.0,8승0무2패,3승,6-0-8,12-1-4
2024-04-30,삼성,3,32,18,13,1,0.581,3.0,7승0무3패,1패,6-0-8,12-1-5
2024-05-01,삼성,3,33,19,13,1,0.594,3.0,8승0무2패,1승,6-0-8,13-1-5
2024-05-02,삼성,2,34,20,13,1,0.606,2.0,8승0무2패,2승,6-0-8,14-1-5
2024-05-03,삼성,3,35,20,14,1,0.588,2.0,7승0무3패,1패,6-0-9,14-1-5
2024-05-04,삼성,3,36,20,15,1,0.571,3.0,6승0무4패,2패,6-0-10,14-1-5
2024-05-07,삼성,3,36,20,15,1,0.571,3.0,6승0무4패,2패,6-0-10,14-1-5
2024-05-08,삼성,3,37,20,16,1,0.556,4.0,5승0무5패,3패,6-0-11,14-1-5
2024-05-09,삼성,3,38,21,16,1,0.568,3.0,6승0무4패,1승,7-0-11,14-1-5
2024-05-10,삼성,3,39,21,17,1,0.553,3.0,5승0무5패,1패,7-0-11,14-1-6
2024-05-11,삼성,3,40,22,17,1,0.564,2.5,5승0무5패,1승,7-0-11,15-1-6
2024-05-12,삼성,2,41,23,17,1,0.575,2.0,5승0무5패,2승,7-0-11,16-1-6
2024-05-14,삼성,4,42,23,18,1,0.561,2.0,5승0무5패,1패,7-0-11,16-1-7
2024-05-15,삼성,3,42,23,18,1,0.561,2.5,5승0무5패,1패,7-0-11,16-1-7
2024-05-16,삼성,3,43,24,18,1,0.571,2.0,5승0무5패,1승,7-0-11,17-1-7
2024-05-17,삼성,2,44,25,18,1,0.581,2.0,5승0무5패,2승,8-0-11,17-1-7
2024-05-18,삼성,2,45,26,18,1,0.591,2.0,6승0무4패,3승,9-0-11,17-1-7
2024-05-19,삼성,2,46,26,19,1,0.578,3.0,6승0무4패,1패,9-0-12,17-1-7
2024-05-21,삼성,2,47,26,20,1,0.565,3.0,6승0무4패,2패,9-0-13,17-1-7
2024-05-22,삼성,2,48,27,20,1,0.574,2.0,6승0무4패,1승,10-0-13,17-1-7
2024-05-23,삼성,3,49,27,21,1,0.563,2.0,6승0무4패,1패,10-0-14,17-1-7
2024-05-24,삼성,3,50,28,21,1,0.571,1.0,6승0무4패,1승,10-0-14,18-1-7
2024-05-25,삼성,3,51,28,22,1,0.56,2.0,5승0무5패,1패,10-0-14,18-1-8
2024-05-26,삼성,4,52,28,23,1,0.549,3.0,5승0무5패,2패,10-0-14,18-1-9
2024-05-28,삼성,4,53,28,24,1,0.538,4.0,4승0무6패,3패,10-0-15,18-1-9
2024-05-29,삼성,4,54,28,25,1,0.528,5.0,3승0무7패,4패,10-0-16,18-1-9
2024-05-30,삼성,4,55,29,25,1,0.537,5.0,3승0무7패,1승,11-0-16,18-1-9
2024-05-31,삼성,4,56,30,25,1,0.545,4.0,4승0무6패,2승,12-0-16,18-1-9
2024-06-01,삼성,3,57,31,25,1,0.554,4.0,5승0무5패,3승,13-0-16,18-1-9
2024-06-02,삼성,3,58,32,25,1,0.561,3.0,5승0무5패,4승,14-0-16,18-1-9
2024-06-04,삼성,3,59,33,25,1,0.569,2.0,6승0무4패,5승,14-0-16,19-1-9
