날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적
2023-09-27,KIA,6,127,63,62,2,0.504,15.5,3승0무7패,1승,32-2-30,31-0-32
2023-09-28,KIA,6,128,63,63,2,0.5,15.5,3승0무7패,1패,32-2-30,31-0-33
2023-09-29,KIA,6,129,64,63,2,0.504,14.5,4승0무6패,1승,32-2-30,32-0-33
2023-09-30,KIA,6,130,64,64,2,0.5,14.5,4승0무6패,1패,32-2-30,32-0-34
2023-10-01,KIA,6,131,64,65,2,0.496,15.5,4승0무6패,2패,32-2-30,32-0-35
2023-10-02,KIA,6,131,64,65,2,0.496,16.0,4승0무6패,2패,32-2-30,32-0-35
2023-10-03,KIA,6,132,65,65,2,0.5,15.5,4승0무6패,1승,32-2-30,33-0-35
2023-10-04,KIA,6,134,66,66,2,0.5,16.0,5승0무5패,1패,32-2-30,34-0-36
2023-10-05,KIA,6,135,66,67,2,0.496,17.0,4승0무6패,2패,32-2-30,34-0-37
2023-10-06,KIA,6,136,67,67,2,0.5,16.0,5승0무5패,1승,32-2-30,35-0-37
2023-10-07,KIA,6,136,67,67,2,0.5,15.5,5승0무5패,1승,32-2-30,35-0-37
2023-10-08,KIA,6,137,68,67,2,0.504,15.0,5승0무5패,2승,33-2-30,35-0-37
2023-10-09,KIA,6,138,69,67,2,0.507,14.0,6승0무4패,3승,34-2-30,35-0-37
2023-10-10,KIA,6,139,69,68,2,0.504,15.0,5승0무5패,1패,34-2-31,35-0-37
2023-10-11,KIA,6,140,70,68,2,0.507,14.5,6승0무4패,1승,35-2-31,35-0-37
2023-10-12,KIA,6,141,71,68,2,0.511,14.0,7승0무3패,2승,36-2-31,35-0-37
2023-10-13,KIA,6,142,71,69,2,0.507,14.0,6승0무4패,1패,36-2-31,35-0-38
2023-10-14,KIA,6,142,71,69,2,0.507,13.5,6승0무4패,1패,36-2-31,35-0-38
2023-10-15,KIA,6,142,71,69,2,0.507,14.0,6승0무4패,1패,36-2-31,35-0-38
2023-10-16,KIA,6,143,72,69,2,0.511,13.5,6승0무4패,1승,37-2-31,35-0-38
2023-10-17,KIA,6,144,73,69,2,0.514,13.0,7승0무3패,2승,38-2-31,35-0-38
2024-03-23,KIA,1,1,1,0,0,1.0,0.0,1승0무0패,1승,1-0-0,0-0-0
2024-03-24,KIA,1,1,1,0,0,1.0,0.5,1승0무0패,1승,1-0-0,0-0-0
2024-03-26,KIA,1,2,2,0,0,1.0,0.0,2승0무0패,2승,2-0-0,0-0-0
2024-03-27,KIA,1,3,3,0,0,1.0,0.0,3승0무0패,3승,3-0-0,0-0-0
2024-03-28,KIA,1,3,3,0,0,1.0,0.0,3승0무0패,3승,3-0-0,0-0-0
2024-03-29,KIA,1,4,4,0,0,1.0,0.0,4승0무0패,4승,3-0-0,1-0-0
2024-03-30,KIA,2,5,4,1,0,0.8,1.0,4승0무1패,1패,3-0-0,1-0-1
2024-03-31,KIA,2,6,5,1,0,0.833,1.0,5승0무1패,1승,3-0-0,2-0-1
2024-04-02,KIA,3,7,5,2,0,0.714,1.0,5승0무2패,1패,3-0-0,2-0-2
2024-04-03,KIA,2,8,6,2,0,0.75,0.5,6승0무2패,1승,3-0-0,3-0-2
2024-04-04,KIA,2,9,7,2,0,0.778,0.5,7승0무2패,2승,3-0-0,4-0-2
2024-04-05,KIA,1,10,8,2,0,0.8,0.0,8승0무2패,3승,4-0-0,4-0-2
2024-04-06,KIA,1,11,8,3,0,0.727,0.0,7승0무3패,1패,4-0-1,4-0-2
2024-04-07,KIA,2,12,8,4,0,0.667,0.5,6승0무4패,2패,4-0-2,4-0-2
2024-04-09,KIA,1,13,9,4,0,0.692,0.0,6승0무4패,1승,5-0-2,4-0-2
2024-04-10,KIA,1,14,10,4,0,0.714,0.0,6승0무4패,2승,6-0-2,4-0-2
2024-04-11,KIA,1,15,11,4,0,0.733,0.0,7승0무3패,3승,7-0-2,4-0-2
2024-04-12,KIA,1,16,12,4,0,0.75,0.0,7승0무3패,4승,7-0-2,5-0-2
2024-04-13,KIA,1,17,13,4,0,0.765,0.0,8승0무2패,5승,7-0-2,6-0-2
2024-04-14,KIA,1,18,14,4,0,0.778,0.0,8승0무2패,6승,7-0-2,7-0-2
2024-04-16,KIA,1,19,14,5,0,0.737,0.0,7승0무3패,1패,7-0-2,7-0-3
2024-04-17,KIA,1,20,15,5,0,0.75,0.0,7승0무3패,1승,7-0-2,8-0-3
2024-04-18,KIA,1,21,15,6,0,0.714,0.0,7승0무3패,1패,7-0-2,8-0-4
2024-04-19,KIA,1,22,16,6,0,0.727,0.0,8승0무2패,1승,8-0-2,8-0-4
2024-04-20,KIA,1,23,17,6,0,0.739,0.0,8승0무2패,2승,9-0-2,8-0-4
2024-04-21,KIA,1,24,17,7,0,0.708,0.0,7승0무3패,1패,9-0-3,8-0-4
2024-04-23,KIA,1,25,18,7,0,0.72,0.0,7승0무3패,1승,9-0-3,9-0-4
2024-04-24,KIA,1,26,19,7,0,0.731,0.0,7승0무3패,2승,9-0-3,10-0-4
2024-04-25,KIA,1,27,20,7,0,0.741,0.0,7승0무3패,3승,9-0-3,11-0-4
2024-04-26,KIA,1,28,20,8,0,0.714,0.0,6승0무4패,1패,9-0-3,11-0-5
2024-04-27,KIA,1,29,20,9,0,0.69,0.0,6승0무4패,2패,9-0-3,11-0-6
2024-04-28,KIA,1,30,21,9,0,0.7,0.0,6승0무4패,1승,9-0-3,12-0-6
2024-04-30,KIA,1,31,21,10,0,0.677,0.0,6승0무4패,1패,9-0-4,12-0-6
2024-05-01,KIA,1,32,22,10,0,0.688,0.0,6승0무4패,1승,10-0-4,12-0-6
2024-05-02,KIA,1,33,22,11,0,0.667,0.0,5승0무5패,1패,10-0-5,12-0-6
2024-05-03,KIA,1,34,22,12,0,0.647,0.0,5승0무5패,2패,10-0-6,12-0-6
2024-05-04,KIA,1,35,23,12,0,0.657,0.0,5승0무5패,1승,11-0-6,12-0-6
2024-05-07,KIA,1,35,23,12,0,0.657,0.0,5승0무5패,1승,11-0-6,12-0-6
2024-05-08,KIA,1,36,24,12,0,0.667,0.0,5승0무5패,2승,11-0-6,13-0-6
2024-05-09,KIA,1,37,24,13,0,0.649,0.0,4승0무6패,1패,11-0-6,13-0-7
2024-05-10,KIA,1,38,24,14,0,0.632,0.0,4승0무6패,2패,11-0-7,13-0-7
2024-05-11,KIA,1,38,24,14,0,0.632,0.0,4승0무6패,2패,11-0-7,13-0-7
2024-05-12,KIA,1,40,25,15,0,0.625,0.0,4승0무6패,1패,12-0-8,13-0-7
2024-05-14,KIA,1,41,25,16,0,0.61,0.0,4승0무6패,2패,12-0-9,13-0-7
2024-05-15,KIA,1,42,26,16,0,0.619,0.0,4승0무6패,1승,13-0-9,13-0-7
2024-05-16,KIA,1,43,26,16,1,0.619,0.0,4승1무5패,1승,13-1-9,13-0-7
2024-05-17,KIA,1,44,27,16,1,0.628,0.0,5승1무4패,2승,13-1-9,14-0-7
2024-05-18,KIA,1,45,28,16,1,0.636,0.0,5승1무4패,3승,13-1-9,15-0-7
2024-05-19,KIA,1,46,29,16,1,0.644,0.0,5승1무4패,4승,13-1-9,16-0-7
2024-05-21,KIA,1,47,29,17,1,0.63,0.0,5승1무4패,1패,13-1-9,16-0-8
2024-05-22,KIA,1,48,29,18,1,0.617,0.0,5승1무4패,2패,13-1-9,16-0-9
2024-05-23,KIA,1,49,29,19,1,0.604,0.0,4승1무5패,3패,13-1-9,16-0-10
2024-05-24,KIA,1,50,29,20,1,0.592,0.0,4승1무5패,4패,13-1-10,16-0-10
2024-05-25,KIA,1,51,30,20,1,0.6,0.0,5승1무4패,1승,14-1-10,16-0-10
2024-05-26,KIA,1,52,31,20,1,0.608,0.0,5승1무4패,2승,15-1-10,16-0-10
2024-05-28,KIA,1,53,32,20,1,0.615,0.0,6승0무4패,3승,15-1-10,17-0-10
2024-05-29,KIA,1,54,33,20,1,0.623,0.0,6승0무4패,4승,15-1-10,18-0-10
2024-05-30,KIA,1,55,34,20,1,0.63,0.0,6승0무4패,5승,15-1-10,19-0-10
2024-05-31,KIA,1,56,34,21,1,0.618,0.0,5승0무5패,1패,15-1-11,19-0-10
2024-06-01,KIA,1,57,35,21,1,0.625,0.0,6승0무4패,1승,16-1-11,19-0-10
2024-06-02,KIA,1,58,35,22,1,0.614,0.0,6승0무4패,1패,16-1-12,19-0-10
2024-06-04,KIA,1,59,35,23,1,0.603,0.0,6승0무4패,2패,16-1-13,19-0-10
