날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적,요일,홈팀,원정팀,장소,관중 수,시작시간,종료시간,경기시간,홈팀 선발,어웨이팀 선발,구장
2024-04-19,두산,8,24,10,14,0,0.417,7.0,5승0무5패,1승,6-0-4,4-0-10,금,두산,키움,잠실,10649,18:30,22:09,3:39,최원준,김선기,잠실
2024-04-21,두산,8,26,11,15,0,0.423,7.0,4승0무6패,1승,7-0-5,4-0-10,일,두산,키움,잠실,13745,14:00,17:06,3:06,김동주,후라도,잠실
2024-04-21,두산,8,26,11,15,0,0.423,7.0,4승0무6패,1승,7-0-5,4-0-10,일,두산,키움,잠실,13745,17:47,20:19,2:32,알칸타라,김인범,잠실
2024-04-21,두산,8,26,11,15,0,0.423,7.0,4승0무6패,1승,7-0-5,4-0-10,일,두산,키움,잠실,6197,14:00,17:06,3:06,김동주,후라도,잠실
2024-04-21,두산,8,26,11,15,0,0.423,7.0,4승0무6패,1승,7-0-5,4-0-10,일,두산,키움,잠실,6197,17:47,20:19,2:32,알칸타라,김인범,잠실
2024-04-23,두산,7,27,12,15,0,0.444,7.0,5승0무5패,2승,8-0-5,4-0-10,화,두산,NC,잠실,5664,18:31,21:44,3:13,최준호,신민혁,잠실
2024-04-24,두산,7,28,12,16,0,0.429,8.0,5승0무5패,1패,8-0-6,4-0-10,수,두산,NC,잠실,6444,18:30,21:25,2:55,곽빈,이재학,잠실
2024-04-25,두산,7,29,13,16,0,0.448,8.0,5승0무5패,1승,9-0-6,4-0-10,목,두산,NC,잠실,7385,18:30,21:21,2:51,최원준,카스타노,잠실
2024-04-30,두산,6,33,16,17,0,0.485,6.0,7승0무3패,2승,10-0-6,6-0-11,화,두산,삼성,잠실,20170,18:31,21:25,2:54,곽빈,이승현,잠실
2024-05-01,두산,7,34,16,18,0,0.471,7.0,6승0무4패,1패,10-0-7,6-0-11,수,두산,삼성,잠실,23750,18:31,21:22,2:51,브랜든,이호성,잠실
2024-05-02,두산,7,35,16,19,0,0.457,7.0,6승0무4패,2패,10-0-8,6-0-11,목,두산,삼성,잠실,20395,18:30,21:16,2:46,최원준,원태인,잠실
2024-05-10,두산,6,41,22,19,0,0.537,3.5,8승0무2패,6승,11-0-8,11-0-11,금,두산,KT,잠실,13013,18:31,21:54,3:23,김유성,원상현,잠실
2024-05-12,두산,5,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11,일,두산,KT,잠실,16308,14:00,16:49,2:49,최준호,벤자민,잠실
2024-05-12,두산,5,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11,일,두산,KT,잠실,16308,17:30,20:30,3:00,곽빈,육청명,잠실
2024-05-12,두산,5,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11,일,두산,KT,잠실,9026,14:00,16:49,2:49,최준호,벤자민,잠실
2024-05-12,두산,5,43,24,19,0,0.558,2.5,8승0무2패,8승,13-0-8,11-0-11,일,두산,KT,잠실,9026,17:30,20:30,3:00,곽빈,육청명,잠실
2024-05-17,두산,6,47,25,21,1,0.543,3.5,7승1무2패,2패,13-0-9,12-1-12,금,두산,롯데,잠실,23750,18:31,21:40,3:09,최준호,윌커슨,잠실
2024-05-18,두산,6,48,26,21,1,0.553,3.5,7승1무2패,1승,14-0-9,12-1-12,토,두산,롯데,잠실,23750,17:00,20:04,3:04,곽빈,나균안,잠실
2024-05-19,두산,4,49,26,21,2,0.553,4.0,6승2무2패,1승,14-1-9,12-1-12,일,두산,롯데,잠실,23750,13:59,18:16,4:17,브랜든,이민석,잠실
2024-05-21,두산,4,50,27,21,2,0.563,3.0,6승2무2패,2승,15-1-9,12-1-12,화,두산,SSG,잠실,13917,18:30,21:31,3:01,최원준,이건욱,잠실
2024-05-22,두산,4,51,28,21,2,0.571,2.0,6승2무2패,3승,16-1-9,12-1-12,수,두산,SSG,잠실,12642,18:30,21:32,3:02,김민규,김광현,잠실
2024-05-23,두산,2,52,29,21,2,0.58,1.0,6승2무2패,4승,17-1-9,12-1-12,목,두산,SSG,잠실,12131,18:30,21:44,3:14,최준호,송영진,잠실
2024-05-28,두산,3,56,30,24,2,0.556,3.0,5승1무4패,3패,17-1-10,13-1-14,화,두산,KT,잠실,8459,18:30,21:57,3:27,최원준,쿠에바스,잠실
2024-05-29,두산,3,57,31,24,2,0.564,3.0,6승1무3패,1승,18-1-10,13-1-14,수,두산,KT,잠실,8811,18:31,21:41,3:10,최준호,원상현,잠실
2024-05-30,두산,2,58,32,24,2,0.571,3.0,6승1무3패,2승,19-1-10,13-1-14,목,두산,KT,잠실,7915,18:30,21:17,2:47,곽빈,한차현,잠실
2024-05-31,두산,3,59,32,25,2,0.561,3.0,6승0무4패,1패,19-1-11,13-1-14,금,두산,LG,잠실,23750,18:30,21:57,3:27,브랜든,손주영,잠실
