날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적,요일,홈팀,원정팀,장소,관중 수,시작시간,종료시간,경기시간,홈팀 선발,어웨이팀 선발,구장
2022-04-08,한화,10,6,0,6,0,0.0,6.0,0승0무6패,6패,0-0-1,0-0-5,금,한화,KT,대전,5520,18:30,22:06,3:36,김민우,쿠에바스,대전
2022-04-09,한화,10,7,1,6,0,0.143,6.0,1승0무6패,1승,1-0-1,0-0-5,토,한화,KT,대전,6538,16:59,19:59,3:00,킹험,배제성,대전
2022-04-10,한화,8,8,2,6,0,0.25,6.0,2승0무6패,2승,2-0-1,0-0-5,일,한화,KT,대전,5735,13:59,17:10,3:11,한승주,데스파이네,대전
2022-04-15,한화,8,12,3,9,0,0.25,8.0,3승0무7패,1승,3-0-1,0-0-8,금,한화,LG,대전,3320,18:30,21:42,3:12,윤대경,이민호,대전
2022-04-16,한화,9,13,3,10,0,0.231,9.0,3승0무7패,1패,3-0-2,0-0-8,토,한화,LG,대전,8112,17:00,20:26,3:26,킹험,켈리,대전
2022-04-17,한화,9,14,3,11,0,0.214,10.0,3승0무7패,2패,3-0-3,0-0-8,일,한화,LG,대전,6566,14:00,18:08,4:08,카펜터,임찬규,대전
2022-04-22,한화,9,18,6,12,0,0.333,9.0,4승0무6패,2승,4-0-3,2-0-9,금,한화,SSG,대전,3146,18:30,21:37,3:07,장민재,노경은,대전
2022-04-23,한화,8,19,7,12,0,0.368,8.0,5승0무5패,3승,5-0-3,2-0-9,토,한화,SSG,대전,7514,16:59,19:58,2:59,남지민,노바,대전
2022-04-24,한화,8,20,7,13,0,0.35,9.0,5승0무5패,1패,5-0-4,2-0-9,일,한화,SSG,대전,6612,13:59,17:28,3:29,김민우,오원석,대전
2022-04-26,한화,8,21,8,13,0,0.381,9.0,6승0무4패,1승,6-0-4,2-0-9,화,한화,키움,대전,2647,18:29,21:21,2:52,박윤철,안우진,대전
2022-04-27,한화,8,22,8,14,0,0.364,9.5,5승0무5패,1패,6-0-5,2-0-9,수,한화,키움,대전,3459,18:29,21:30,3:01,윤대경,요키시,대전
2022-04-28,한화,8,23,8,15,0,0.348,9.5,5승0무5패,2패,6-0-6,2-0-9,목,한화,키움,대전,3531,18:29,21:29,3:00,장민재,애플러,대전
