날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적,요일,홈팀,원정팀,장소,관중 수,시작시간,종료시간,경기시간,홈팀 선발,어웨이팀 선발,구장
2024-03-27,KT,8,4,0,4,0,0.0,3.5,0승0무4패,4패,0-0-4,0-0-0,수,KT,두산,수원,5271,18:30,21:49,3:19,고영표,최원준,구장 : 수원
2024-03-28,KT,8,5,1,4,0,0.2,3.0,1승0무4패,1승,1-0-4,0-0-0,목,KT,두산,수원,4304,18:30,22:01,3:31,원상현,김동주,구장 : 수원
2024-04-02,KT,10,9,2,7,0,0.222,5.0,2승0무7패,1승,2-0-4,0-0-3,화,KT,KIA,수원,9682,18:30,21:41,3:11,고영표,양현종,구장 : 수원
2024-04-03,KT,10,10,2,8,0,0.2,5.5,2승0무8패,1패,2-0-5,0-0-3,수,KT,KIA,수원,8050,18:30,21:18,2:48,엄상백,네일,구장 : 수원
2024-04-04,KT,10,11,2,9,0,0.182,6.5,2승0무8패,2패,2-0-6,0-0-3,목,KT,KIA,수원,10722,18:30,21:28,2:58,쿠에바스,이의리,구장 : 수원
2024-04-12,KT,9,18,5,13,0,0.278,8.0,4승0무6패,1승,3-0-6,2-0-7,금,KT,SSG,수원,6912,18:30,21:54,3:24,벤자민,더거,구장 : 수원
2024-04-13,KT,9,19,5,14,0,0.263,9.0,3승0무7패,1패,3-0-7,2-0-7,토,KT,SSG,수원,13995,17:00,20:17,3:17,원상현,박종훈,구장 : 수원
2024-04-14,KT,9,20,5,15,0,0.25,10.0,3승0무7패,2패,3-0-8,2-0-7,일,KT,SSG,수원,11280,14:00,17:08,3:08,엄상백,오원석,구장 : 수원
2024-04-23,KT,9,27,8,18,1,0.308,10.5,4승1무5패,1승,4-0-8,4-1-10,화,KT,한화,수원,10887,18:30,21:55,3:25,육청명,문동주,구장 : 수원
2024-04-24,KT,9,28,9,18,1,0.333,10.5,4승1무5패,2승,5-0-8,4-1-10,수,KT,한화,수원,12538,18:30,20:53,2:23,벤자민,류현진,구장 : 수원
2024-04-25,KT,9,29,10,18,1,0.357,10.5,5승1무4패,3승,6-0-8,4-1-10,목,KT,한화,수원,11247,18:30,21:23,2:53,원상현,페냐,구장 : 수원
2024-05-03,KT,9,36,14,21,1,0.4,8.5,7승0무3패,2승,7-0-8,7-1-13,금,KT,키움,수원,8213,18:30,21:06,2:36,쿠에바스,후라도,구장 : 수원
2024-05-04,KT,8,37,15,21,1,0.417,8.5,7승0무3패,3승,8-0-8,7-1-13,토,KT,키움,수원,14620,17:00,19:41,2:41,육청명,하영민,구장 : 수원
2024-05-08,KT,7,38,16,21,1,0.432,8.5,7승0무3패,4승,9-0-8,7-1-13,수,KT,NC,수원,4480,18:30,22:40,4:10,엄상백,카스타노,구장 : 수원
2024-05-09,KT,7,39,17,21,1,0.447,7.5,7승0무3패,5승,10-0-8,7-1-13,목,KT,NC,수원,6369,18:30,21:26,2:56,쿠에바스,신민혁,구장 : 수원
2024-05-14,KT,7,43,18,24,1,0.429,7.5,6승0무4패,1승,11-0-8,7-1-16,화,KT,롯데,수원,10120,18:30,21:46,3:16,엄상백,반즈,구장 : 수원
2024-05-16,KT,8,44,18,25,1,0.419,8.5,6승0무4패,1패,11-0-9,7-1-16,목,KT,롯데,수원,8312,18:30,21:20,2:50,쿠에바스,박세웅,구장 : 수원
2024-05-17,KT,8,45,18,26,1,0.409,9.5,5승0무5패,2패,11-0-10,7-1-16,금,KT,LG,수원,11374,18:30,22:43,4:13,원상현,임찬규,구장 : 수원
2024-05-18,KT,8,46,18,27,1,0.4,10.5,4승0무6패,3패,11-0-11,7-1-16,토,KT,LG,수원,18700,16:59,20:12,3:13,주권,최원태,구장 : 수원
2024-05-19,KT,8,47,19,27,1,0.413,10.5,4승0무6패,1승,12-0-11,7-1-16,일,KT,LG,수원,15912,14:00,17:01,3:01,성재헌,손주영,구장 : 수원
2024-05-24,KT,7,51,22,28,1,0.44,7.5,5승0무5패,2승,13-0-11,9-1-17,금,KT,키움,수원,6867,18:30,21:42,3:12,한차현,전준표,구장 : 수원
2024-05-25,KT,7,52,23,28,1,0.451,7.5,6승0무4패,3승,14-0-11,9-1-17,토,KT,키움,수원,12425,17:00,19:56,2:56,엄상백,김인범,구장 : 수원
