날짜,팀명,순위,총 경기수,승리,패배,무승부,승률,게임차,최근 10경기 전적,연속 승패 현황,홈 경기 전적,원정 경기 전적,요일,홈팀,원정팀,장소,관중 수,시작시간,종료시간,경기시간,홈팀 선발,어웨이팀 선발,구장
2024-04-10,NC,2,15,10,5,0,0.667,0.5,7승0무3패,1승,7-0-2,3-0-3,수,NC,KT,창원,9895,14:00,16:43,2:43,김시훈,쿠에바스,구장 : 창원
2024-04-11,NC,2,16,11,5,0,0.688,0.5,7승0무3패,2승,8-0-2,3-0-3,목,NC,KT,창원,3311,18:30,22:35,4:05,신민혁,이선우,구장 : 창원
2024-04-16,NC,3,20,13,7,0,0.65,1.5,7승0무3패,2패,8-0-3,5-0-4,화,NC,한화,창원,4658,18:30,21:57,3:27,김시훈,문동주,구장 : 창원
2024-04-17,NC,2,21,14,7,0,0.667,1.5,7승0무3패,1승,9-0-3,5-0-4,수,NC,한화,창원,9921,18:30,21:21,2:51,신민혁,류현진,구장 : 창원
2024-04-26,NC,2,28,17,11,0,0.607,3.0,4승0무6패,1승,10-0-3,7-0-8,금,NC,롯데,창원,16573,18:30,20:59,2:29,하트,반즈,구장 : 창원
2024-04-27,NC,2,29,18,11,0,0.621,2.0,5승0무5패,2승,11-0-3,7-0-8,토,NC,롯데,창원,17891,17:00,20:07,3:07,김시훈,나균안,구장 : 창원
2024-04-28,NC,2,30,19,11,0,0.633,2.0,6승0무4패,3승,12-0-3,7-0-8,일,NC,롯데,창원,17891,14:00,16:49,2:49,신민혁,윌커슨,구장 : 창원
2024-04-30,NC,2,31,20,11,0,0.645,1.0,6승0무4패,4승,13-0-3,7-0-8,화,NC,LG,창원,7278,18:31,21:13,2:42,이재학,켈리,구장 : 창원
2024-05-01,NC,2,32,20,12,0,0.625,2.0,6승0무4패,1패,13-0-4,7-0-8,수,NC,LG,창원,10397,18:30,21:20,2:50,카스타노,최원태,구장 : 창원
2024-05-02,NC,2,33,20,13,0,0.606,2.0,6승0무4패,2패,13-0-5,7-0-8,목,NC,LG,창원,6338,18:30,22:39,4:09,하트,임찬규,구장 : 창원
2024-05-10,NC,2,38,23,15,0,0.605,1.0,6승0무4패,1승,14-0-5,9-0-10,금,NC,삼성,창원,12438,18:30,21:54,3:24,하트,코너,구장 : 창원
2024-05-11,NC,2,39,23,16,0,0.59,1.5,5승0무5패,1패,14-0-6,9-0-10,토,NC,삼성,창원,17891,17:01,20:35,3:34,김시훈,이호성,구장 : 창원
2024-05-12,NC,2,40,23,17,0,0.575,2.0,4승0무6패,2패,14-0-7,9-0-10,일,NC,삼성,창원,16181,14:01,16:58,2:57,이재학,레예스,구장 : 창원
2024-05-17,NC,2,44,25,18,1,0.581,2.0,4승1무5패,1패,14-0-8,11-1-10,금,NC,KIA,창원,12280,18:30,22:02,3:32,김시훈,김건국,구장 : 창원
2024-05-18,NC,3,45,25,19,1,0.568,3.0,3승1무6패,2패,14-0-9,11-1-10,토,NC,KIA,창원,17891,17:00,20:17,3:17,이재학,황동하,구장 : 창원
2024-05-19,NC,3,46,25,20,1,0.556,4.0,3승1무6패,3패,14-0-10,11-1-10,일,NC,KIA,창원,16253,14:00,16:41,2:41,이용준,양현종,구장 : 창원
2024-05-28,NC,5,53,27,25,1,0.519,5.0,2승0무8패,5패,14-0-11,13-1-14,화,NC,KIA,창원,8024,18:30,22:00,3:30,신민혁,윤영철,구장 : 창원
2024-05-29,NC,5,54,27,26,1,0.509,6.0,2승0무8패,6패,14-0-12,13-1-14,수,NC,KIA,창원,7994,18:30,21:54,3:24,하트,이의리,구장 : 창원
2024-05-30,NC,5,55,27,27,1,0.5,7.0,2승0무8패,7패,14-0-13,13-1-14,목,NC,KIA,창원,7349,18:31,21:14,2:43,김시훈,황동하,구장 : 창원
